screen,candidate,construction_file,construction_line,construction_expr,resolution_kind,auto_class,auto_components,candidate_class,components,component_levels,null_scheme,null_permutes_or_clusters_at,composite_verdict,verdict_reason,evidence,classification_source
E1_I0027_reference_ladder,0.0039145919604981,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0035722898272361,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0051773646242858,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0045748709111776,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0045498548762125,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0102777472750601,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0096470153400169,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,0.0112794646108451,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,8.323895376183277e-05,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,-1.0570163212486603e-05,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0027_reference_ladder,-0.0002961142343277,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
E1_I0032_aggregate_stack,STACK,experiments\exploration\E1_I0032_aggregate_stack\scripts\s08_stack.py,121,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""C1"", ""C3"", ""C4"", ""C6 (DEF x TOP x season cut)"", ""C5 (P01)"", ""C7 (HOME)""]","[""player-game"", ""target-scalar"", ""player-season"", ""opp-team-game / player / season"", ""player-game + team-game"", ""team-game""]",clustered paired sign flip,player-season,EXPOSED,"the full stack contains C6, C5 and C7, all of which carry components coarser than the player-season cluster.  HEADLINE cell: pts/POOLED dR2 0.034218, p 0.000250.","s08_stack.py:48-49, :111, :121, :94",SOURCE_READ
E1_I0032_aggregate_stack,CHAMPION,experiments\exploration\E1_I0032_aggregate_stack\scripts\s03_prereg.py,29,"""experiments/exploration/E1_I0020_coldstart_tiering/tier_frame.parquet""",DICT_VALUE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__ARM_LABEL,"[""champ_pts/minutes/fga/ppm""]","[""player-game""]",clustered paired sign flip,player-season,NOT_APPLICABLE,the baseline arm; adds nothing,s08_stack.py:118-121; s06_build.py:130-138,SOURCE_READ
E1_I0032_aggregate_stack,FULL_STACK,experiments\exploration\E1_I0032_aggregate_stack\scripts\s08_stack.py,159,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""same object as STACK""]","[""as STACK""]",clustered paired sign flip,player-season,EXPOSED,"same forecast as STACK, different baseline (ablation matrix)",s08_stack.py:155-159,SOURCE_READ
E1_I0032_aggregate_stack,STEP0,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,[],[],clustered paired sign flip,player-season,NOT_EXPOSED,"every component varies at player-game or finer within the player-season cluster, or is a target-level constant; the cluster covers the dependence","s08_stack.py:72-87 (build), :94 (null); stack_base.py:162-173; s06_build.py:123 cluster",SOURCE_READ
E1_I0032_aggregate_stack,STEP1,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""C1 route mask"", ""naive EWMA estimator""]","[""player-game"", ""player-game""]",clustered paired sign flip,player-season,NOT_EXPOSED,"every component varies at player-game or finer within the player-season cluster, or is a target-level constant; the cluster covers the dependence","s08_stack.py:72-87 (build), :94 (null); stack_base.py:162-173; s06_build.py:123 cluster",SOURCE_READ
E1_I0032_aggregate_stack,STEP2,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""C1"", ""C3 half-life""]","[""player-game"", ""target-scalar""]",clustered paired sign flip,player-season,NOT_EXPOSED,"every component varies at player-game or finer within the player-season cluster, or is a target-level constant; the cluster covers the dependence","s08_stack.py:72-87 (build), :94 (null); stack_base.py:162-173; s06_build.py:123 cluster",SOURCE_READ
E1_I0032_aggregate_stack,STEP3,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""C1"", ""C3"", ""C4 shrink to own prior season""]","[""player-game"", ""target-scalar"", ""player-season""]",clustered paired sign flip,player-season,NOT_EXPOSED,"every component varies at player-game or finer within the player-season cluster, or is a target-level constant; the cluster covers the dependence","s08_stack.py:72-87 (build), :94 (null); stack_base.py:162-173; s06_build.py:123 cluster",SOURCE_READ
E1_I0032_aggregate_stack,STEP4,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""A10_opp_defrtg (DEF)"", ""TOP usage gate"", ""season tercile cut""]","[""opp-team-game"", ""player (between-player share 0.8413)"", ""season""]",clustered paired sign flip,player-season,EXPOSED,"the added term is an OPPONENT-TEAM-GAME regressor gated by a PLAYER-level selector, but the null clusters at player-season, which is STRICTLY FINER than opp-team-season.  The dependence induced across all players facing the same opponent is not covered.  This is a decided increment (increment_dR2 0.001723, increment_p 0.004749), so the exposure is not vacuous.","s08_stack.py:37-39 (FEAT), :85-86 (correction), :94 (null); s06_build.py:48-53 join, :123 cluster; E1_I0040 MEASURED_VARIANCE_SHARES.csv row 21 (DEF between-player 0.01604)",SOURCE_READ
E1_I0032_aggregate_stack,STEP5,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""P01_c04_prevgame""]","[""player-game (a team-game roster sum MINUS the player's own term; between-player 0.2731)""]",clustered paired sign flip,player-season,EXPOSED,"P01 is a team-game sum with the own term removed, so it carries a TEAM-GAME component shared by every teammate in the same game; the player-season cluster does not cover it.  increment_p 0.2259 -- no verdict is at risk.","E1_I0018/s01_build_frame.py:154; s08_stack.py:38, :94",SOURCE_READ
E1_I0032_aggregate_stack,STEP6,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""is_home (HOME)""]","[""team-game (between-player share 0.005025)""]",clustered paired sign flip,player-season,EXPOSED,HOME is a TEAM-GAME column under a PLAYER-SEASON cluster -- the sharpest level mismatch found in the sweep.  increment_p 0.3872 -- no verdict is at risk.,"s06_build.py:65-67, :127; s08_stack.py:39, :94",SOURCE_READ
E1_I0032_aggregate_stack,PLACEBO_STACK,experiments\exploration\E1_I0032_aggregate_stack\scripts\s08_stack.py,230,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""placebo mirrors of the six components""]","[""same levels as the real components, by construction""]",clustered paired sign flip,player-season,EXPOSED,placebo arm carrying the identical level structure; exposed for the same reason and reported so the placebo is not silently treated as clean,"s08_stack.py:42-46, :112, :230, :239",SOURCE_READ
E1_I0032_aggregate_stack,PLACEBO_FULL,experiments\exploration\E1_I0032_aggregate_stack\scripts\s08_stack.py,239,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""placebo mirrors of the six components""]","[""same levels as the real components, by construction""]",clustered paired sign flip,player-season,EXPOSED,placebo arm carrying the identical level structure; exposed for the same reason and reported so the placebo is not silently treated as clean,"s08_stack.py:42-46, :112, :230, :239",SOURCE_READ
E1_I0032_aggregate_stack,NOOP,experiments\exploration\E0_I0016_efficiency_predictors\s02_screen.py,102,"{""identity"": {k: v for k, v in np_res.items() if k != ""draws""},",NAME_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0032_aggregate_stack,v14,experiments\exploration\E1_I0032_aggregate_stack\scripts\s09_availability.py,36,"""v15""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""stored p_active forecast"", ""pl_days_since_appear bin"", ""(season x bin) logit offset""]","[""player-game"", ""player-game"", ""season-bin""]",clustered paired sign flip,player-season,NOT_EXPOSED,every component is player-game or a season-level scalar; the season-bin offset is common to both arms of the paired comparison and cancels,s09_availability.py:36-63,SOURCE_READ
E1_I0032_aggregate_stack,v15,experiments\exploration\E1_I0032_aggregate_stack\scripts\s09_availability.py,36,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""stored p_active forecast"", ""pl_days_since_appear bin"", ""(season x bin) logit offset""]","[""player-game"", ""player-game"", ""season-bin""]",clustered paired sign flip,player-season,NOT_EXPOSED,every component is player-game or a season-level scalar; the season-bin offset is common to both arms of the paired comparison and cancels,s09_availability.py:36-63,SOURCE_READ
E1_I0033_aggregation_level,A_TEAM,experiments\exploration\E1_I0033_aggregation_level\scripts\s05_build.py,294,pred_point,RENAME_TO,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0033_aggregation_level,B1_BOTTOMUP_AVAIL,experiments\exploration\E1_I0033_aggregation_level\scripts\s07_gap_decomposition.py,81,"""B4_BOTTOMUP_CAL""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_SUM,"[""p_active_hat"", ""pts_hat""]","[""player-game"", ""player-game""]",paired block sign flip,team-season,NOT_EXPOSED,"a team-game aggregate of player-game terms, clustered at team-season -- coarser than every component.  The screen states in advance why the within-player cyclic null is NOT used here.",s06_topdown_vs_bottomup.py:82-88; s08:130 cluster,SOURCE_READ
E1_I0033_aggregation_level,C1_BLEND,experiments\exploration\E1_I0033_aggregation_level\scripts\s06_topdown_vs_bottomup.py,131,C1,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0033_aggregation_level,B3_ORACLE_ROSTER,experiments\exploration\E1_I0033_aggregation_level\scripts\s07_gap_decomposition.py,84,"""B4O_ORACLE_CAL""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_SUM,"[""pts_hat"", ""realised appeared flag""]","[""player-game"", ""player-game (REALISED -- oracle)""]",paired block sign flip,team-season,NOT_APPLICABLE,declared ORACLE in advance and excluded from every headline and every ranking,"s06_topdown_vs_bottomup.py:89-90, :185, :240",SOURCE_READ
E1_I0033_aggregation_level,B4_BOTTOMUP_CAL,experiments\exploration\E1_I0033_aggregation_level\scripts\s06_topdown_vs_bottomup.py,123,B4,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0033_aggregation_level,P09,experiments\exploration\E1_I0033_aggregation_level\scripts\s08_which_level.py,21,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""team EWMA prefix"", ""team prev-season shrink target"", ""league running"", ""(h,k)""]","[""team-game"", ""team-season"", ""season-date"", ""season""]",paired block sign flip,team-season,NOT_EXPOSED,"cluster equals or is coarser than every component except the season-level tuning constants, which are common to both arms and cancel","s08_which_level.py:25-107, :130",SOURCE_READ
E1_I0033_aggregation_level,P10,experiments\exploration\E1_I0033_aggregation_level\scripts\s08_which_level.py,21,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""team EWMA prefix"", ""team prev-season shrink target"", ""league running"", ""(h,k)""]","[""team-game"", ""team-season"", ""season-date"", ""season""]",paired block sign flip,team-season,NOT_EXPOSED,"cluster equals or is coarser than every component except the season-level tuning constants, which are common to both arms and cancel","s08_which_level.py:25-107, :130",SOURCE_READ
E1_I0033_aggregation_level,P11,experiments\exploration\E1_I0033_aggregation_level\scripts\s08_which_level.py,21,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""team EWMA prefix"", ""team prev-season shrink target"", ""league running"", ""(h,k)""]","[""team-game"", ""team-season"", ""season-date"", ""season""]",paired block sign flip,team-season,NOT_EXPOSED,"cluster equals or is coarser than every component except the season-level tuning constants, which are common to both arms and cancel","s08_which_level.py:25-107, :130",SOURCE_READ
E1_I0033_aggregation_level,P12,experiments\exploration\E1_I0033_aggregation_level\scripts\s08_which_level.py,21,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""team EWMA prefix"", ""team prev-season shrink target"", ""league running"", ""(h,k)""]","[""team-game"", ""team-season"", ""season-date"", ""season""]",paired block sign flip,team-season,NOT_EXPOSED,"cluster equals or is coarser than every component except the season-level tuning constants, which are common to both arms and cancel","s08_which_level.py:25-107, :130",SOURCE_READ
E1_I0033_aggregation_level,P13,experiments\exploration\E1_I0033_aggregation_level\scripts\s08_which_level.py,22,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""team EWMA prefix"", ""team prev-season shrink target"", ""league running"", ""(h,k)""]","[""team-game"", ""team-season"", ""season-date"", ""season""]",paired block sign flip,team-season,NOT_EXPOSED,"cluster equals or is coarser than every component except the season-level tuning constants, which are common to both arms and cancel","s08_which_level.py:25-107, :130",SOURCE_READ
